TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,REL_GROUP
knock,O,14,easy,xcomp,VB,,Complements
over,O,16,knock,prep,RP,,Coordination
that,O,19,way,det,DT,,Nominals
way,O,17,over,pobj,NN,,Prepositions
.,O,12,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
my,O,1,cuzin,poss,PRP$,,Nominals
cuzin,O,2,got,nsubj,NNP,cu ##zin,Subjects
got,O,2,got,ROOT,VBD,,ROOT
an,O,4,ipod,det,DT,,Nominals
ipod,O,2,got,dobj,NN,,Objects
and,O,9,say,cc,CC,,Coordination
i,O,9,say,nsubj,PRP,,Subjects
wo,O,9,say,aux,MD,,Auxiliaries
n't,O,9,say,neg,RB,n ' t,Negation
say,O,9,say,ROOT,VB,,ROOT
it,O,11,is,nsubj,PRP,,Subjects
is,O,9,say,ccomp,VBZ,,Complements
an,O,14,product,det,DT,,Nominals
awful,O,14,product,amod,JJ,,Nominals
product,O,11,is,attr,NN,,Objects
",",O,9,say,punct,",",,Miscellaneous
but,O,9,say,cc,CC,,Coordination
i,O,19,say,nsubj,PRP,,Subjects
will,O,19,say,aux,MD,,Auxiliaries
say,O,19,say,ROOT,VB,,ROOT
that,O,27,do,mark,DT,,Compund
for,O,27,do,prep,IN,,Coordination
the,O,23,price,det,DT,,Nominals
price,O,21,for,pobj,NN,,Prepositions
",",O,27,do,punct,",",,Miscellaneous
apple,O,27,do,nsubj,NNP,,Subjects
could,O,27,do,aux,MD,,Auxiliaries
do,O,19,say,ccomp,VB,,Complements
better,O,27,do,advmod,RBR,,Adverbials
as,O,30,far,advmod,RB,,Adverbials
far,O,27,do,advmod,RB,,Adverbials
as,O,36,goes,mark,IN,,Compund
storage,O,36,goes,nsubj,NN,,Subjects
and,O,32,storage,cc,CC,,Coordination
battery,O,35,life,compound,NN,,Compund
life,O,32,storage,conj,NN,,Coordination
goes,O,30,far,advcl,VBZ,,Adverbials
.,O,19,say,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,1,memory,det,DT,,Nominals
memory,B-ASP,3,hold,nsubj,NN,,Subjects
will,O,3,hold,aux,MD,,Auxiliaries
hold,O,18,fit,ccomp,VB,,Complements
an,O,6,amount,det,DT,,Nominals
amazing,B-OP,6,amount,amod,JJ,,Nominals
amount,O,3,hold,dobj,NN,,Objects
of,O,6,amount,prep,IN,,Coordination
songs,O,7,of,pobj,NNS,,Prepositions
",",O,18,fit,punct,",",,Miscellaneous
my,O,12,collection,poss,PRP$,,Nominals
entire,O,12,collection,amod,JJ,,Nominals
collection,O,18,fit,nsubj,NN,,Subjects
of,O,12,collection,prep,IN,,Coordination
cd,O,13,of,pobj,NNP,,Prepositions
's,O,14,cd,case,POS,' s,Compund
will,O,18,fit,aux,MD,,Auxiliaries
all,O,18,fit,advmod,RB,,Adverbials
fit,O,18,fit,ROOT,VB,,ROOT
on,O,18,fit,prep,IN,,Coordination
this,O,24,piece,det,DT,,Nominals
great,B-OP,24,piece,amod,JJ,,Nominals
little,O,24,piece,amod,JJ,,Nominals
tiny,O,24,piece,amod,JJ,,Nominals
piece,O,19,on,pobj,NN,,Prepositions
of,O,24,piece,prep,IN,,Coordination
digital,O,27,fun,amod,JJ,,Nominals
fun,O,25,of,pobj,NN,,Prepositions
.,O,18,fit,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
it,O,1,makes,nsubj,PRP,,Subjects
makes,O,1,makes,ROOT,VBZ,,ROOT
the,O,4,player,det,DT,,Nominals
dvd,O,4,player,compound,NN,,Compund
player,O,6,switch,nsubj,NN,,Subjects
to,O,6,switch,aux,TO,,Auxiliaries
switch,O,1,makes,ccomp,VB,,Complements
between,O,6,switch,prep,IN,,Coordination
interlace,O,9,mode,compound,NN,inter ##lace,Compund
mode,O,7,between,pobj,NN,,Prepositions
and,O,9,mode,cc,CC,,Coordination
progressive,O,13,mode,amod,JJ,,Nominals
scan,O,13,mode,compound,JJ,,Compund
mode,O,9,mode,conj,NN,,Coordination
.,O,1,makes,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
it,O,2,take,nsubj,PRP,,Subjects
'll,O,2,take,aux,MD,' ll,Auxiliaries
take,O,2,take,ROOT,VB,,ROOT
10-15,O,5,days,nummod,CD,10 - 15,Nominals
business,O,5,days,compound,NN,,Compund
days,O,2,take,dobj,NNS,,Objects
for,O,9,decide,mark,IN,,Compund
them,O,9,decide,nsubj,PRP,,Subjects
to,O,9,decide,aux,TO,,Auxiliaries
decide,O,2,take,advcl,VB,,Adverbials
form,O,9,decide,dobj,NN,,Objects
when,O,13,get,advmod,WRB,,Adverbials
they,O,13,get,nsubj,PRP,,Subjects
get,O,9,decide,advcl,VBP,,Adverbials
it,O,13,get,dobj,PRP,,Objects
.,O,2,take,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,1,door,det,DT,,Nominals
door,B-ASP,4,close,nsubj,NN,,Subjects
would,O,4,close,aux,MD,,Auxiliaries
not,O,4,close,neg,RB,,Negation
close,O,4,close,ROOT,VB,,ROOT
.,O,4,close,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
4,O,0,4,ROOT,LS,,ROOT
),O,0,4,punct,-RRB-,,Miscellaneous
no,O,3,fm,det,DT,,Nominals
fm,B-ASP,11,been,npadvmod,NN,,Noun
or,O,3,fm,cc,CC,,Coordination
voice,B-ASP,6,recording,compound,NN,,Compund
recording,I-ASP,3,fm,conj,NN,,Coordination
-,O,11,been,punct,:,,Miscellaneous
these,O,11,been,nsubj,DT,,Subjects
would,O,11,been,aux,MD,,Auxiliaries
have,O,11,been,aux,VB,,Auxiliaries
been,O,11,been,ROOT,VBN,,ROOT
nice,B-OP,13,extras,amod,JJ,,Nominals
extras,O,11,been,attr,NNS,,Objects
.,O,11,been,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
if,O,2,have,mark,IN,,Compund
you,O,2,have,nsubj,PRP,,Subjects
have,O,9,is,advcl,VBP,,Adverbials
a,O,6,camera,det,DT,,Nominals
good,O,6,camera,amod,JJ,,Nominals
digital,O,6,camera,amod,JJ,,Nominals
camera,O,2,have,dobj,NN,,Objects
",",O,9,is,punct,",",,Miscellaneous
there,O,9,is,expl,EX,,Subjects
is,O,9,is,ROOT,VBZ,,ROOT
no,O,11,reason,det,DT,,Nominals
reason,O,9,is,attr,NN,,Objects
to,O,13,consider,aux,TO,,Auxiliaries
consider,O,11,reason,relcl,VB,,Nominals
the,O,16,capabilities,det,DT,,Nominals
camera,O,16,capabilities,compound,NN,,Compund
capabilities,O,13,consider,dobj,NNS,,Objects
of,O,16,capabilities,prep,IN,,Coordination
a,O,20,phone,det,DT,,Nominals
mobile,O,20,phone,amod,JJ,,Nominals
phone,O,17,of,pobj,NN,,Prepositions
.,O,9,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,3,works,det,DT,,Nominals
optical,B-ASP,2,zoom,amod,JJ,,Nominals
zoom,I-ASP,3,works,compound,NN,,Compund
works,O,10,is,nsubj,VBZ,,Subjects
great,O,3,works,amod,JJ,,Nominals
and,O,3,works,cc,CC,,Coordination
the,O,9,zoom,det,DT,,Nominals
14x,B-ASP,9,zoom,amod,CD,14 ##x,Nominals
digital,I-ASP,9,zoom,amod,JJ,,Nominals
zoom,I-ASP,10,is,nsubj,NN,,Subjects
is,O,10,is,ROOT,VBZ,,ROOT
a,O,14,addition,det,DT,,Nominals
very,O,13,nice,advmod,RB,,Adverbials
nice,B-OP,14,addition,amod,JJ,,Nominals
addition,O,10,is,attr,NN,,Objects
although,O,22,are,mark,IN,,Compund
pictures,O,22,are,nsubj,NNS,,Subjects
at,O,16,pictures,prep,IN,,Coordination
the,O,20,digital,det,DT,,Nominals
highest,O,20,digital,amod,JJS,,Nominals
digital,O,21,zoom,amod,JJ,,Nominals
zoom,O,16,pictures,appos,NN,,Nominals
are,O,10,is,advcl,VBP,,Adverbials
a,O,24,little,det,DT,,Nominals
little,O,25,blurry,npadvmod,JJ,,Noun
blurry,B-OP,22,are,acomp,JJ,blur ##ry,Complements
.,O,10,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
many,O,1,people,amod,JJ,,Nominals
people,O,3,written,nsubj,NNS,,Subjects
have,O,3,written,aux,VBP,,Auxiliaries
written,O,16,had,ccomp,VBN,,Complements
about,O,3,written,prep,IN,,Coordination
the,O,6,software,det,DT,,Nominals
software,B-ASP,7,being,nsubj,NN,,Subjects
being,O,4,about,pcomp,VBG,,Prepositions
its,O,10,downfall,poss,PRP$,,Nominals
one,O,10,downfall,nummod,CD,,Nominals
downfall,O,7,being,attr,NN,,Objects
",",O,16,had,punct,",",,Miscellaneous
personally,O,16,had,advmod,RB,,Adverbials
i,O,16,had,nsubj,PRP,,Subjects
have,O,16,had,aux,VBP,,Auxiliaries
n't,O,16,had,neg,RB,n ' t,Negation
had,O,26,running,ccomp,VBN,,Complements
a,O,19,problem,det,DT,,Nominals
single,O,19,problem,amod,JJ,,Nominals
problem,O,16,had,dobj,NN,,Objects
with,O,19,problem,prep,IN,,Coordination
the,O,22,software,det,DT,,Nominals
software,B-ASP,20,with,pobj,NN,,Prepositions
",",O,26,running,punct,",",,Miscellaneous
i,O,26,running,nsubj,PRP,,Subjects
'm,O,26,running,aux,VBP,' m,Auxiliaries
running,O,26,running,ROOT,VBG,,ROOT
windows,O,26,running,dobj,NNS,,Objects
me,O,26,running,dobj,PRP,,Objects
.,O,26,running,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
if,O,3,fit,mark,IN,,Compund
it,O,3,fit,nsubj,PRP,,Subjects
can,O,3,fit,aux,MD,,Auxiliaries
fit,O,13,play,advcl,VB,,Adverbials
in,O,3,fit,prep,IN,,Coordination
the,O,7,bay,det,DT,,Nominals
drive,O,7,bay,compound,NN,,Compund
bay,O,4,in,pobj,NN,,Prepositions
",",O,13,play,punct,",",,Miscellaneous
this,O,11,player,det,DT,,Nominals
dvd,O,11,player,compound,NN,,Compund
player,O,13,play,nsubj,NN,,Subjects
will,O,13,play,aux,MD,,Auxiliaries
play,O,13,play,ROOT,VB,,ROOT
it,O,13,play,dobj,PRP,,Objects
.,O,13,play,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
this,O,1,is,nsubj,DT,,Subjects
is,O,1,is,ROOT,VBZ,,ROOT
a,O,4,deal,det,DT,,Nominals
good,B-OP,4,deal,amod,JJ,,Nominals
deal,B-ASP,1,is,attr,NN,,Objects
for,O,4,deal,prep,IN,,Coordination
music,B-ASP,5,for,pobj,NN,,Prepositions
and,O,6,music,cc,CC,,Coordination
data,B-ASP,9,storage,compound,NN,,Compund
storage,I-ASP,6,music,conj,NN,,Coordination
.,O,1,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
it,O,2,running,nsubj,PRP,,Subjects
's,O,2,running,aux,VBZ,' s,Auxiliaries
running,B-ASP,2,running,ROOT,VBG,,ROOT
great,B-OP,2,running,advmod,JJ,,Adverbials
for,O,2,running,prep,IN,,Coordination
all,O,7,dvds,predet,PDT,,Nominals
the,O,7,dvds,det,DT,,Nominals
dvds,B-ASP,4,for,pobj,NNS,,Prepositions
i,O,9,have,nsubj,PRP,,Subjects
have,O,7,dvds,relcl,VBP,,Nominals
and,O,2,running,cc,CC,,Coordination
rented,O,2,running,conj,VBN,,Coordination
.,O,2,running,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,2,giving,nsubj,PRP,,Subjects
'm,O,2,giving,aux,VBP,' m,Auxiliaries
giving,O,2,giving,ROOT,VBG,,ROOT
this,O,4,player,det,DT,,Nominals
player,B-ASP,2,giving,dative,NN,,Objects
cautious,B-OP,6,recommendation,amod,JJ,,Nominals
recommendation,O,2,giving,dobj,NN,,Objects
.,O,2,giving,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
usually,O,1,around,advmod,RB,,Adverbials
around,O,1,around,ROOT,IN,,ROOT
the,O,3,time,det,DT,,Nominals
time,O,1,around,pobj,NN,,Prepositions
the,O,7,warranty,det,DT,,Nominals
90,O,6,day,nummod,CD,,Nominals
day,O,7,warranty,compound,NN,,Compund
warranty,O,8,expires,nsubj,NN,warrant ##y,Subjects
expires,O,3,time,relcl,VBZ,ex ##pire ##s,Nominals
.,O,1,around,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,1,ipod,det,DT,,Nominals
ipod,O,5,let,nsubj,NNP,,Subjects
also,O,5,let,advmod,RB,,Adverbials
does,O,5,let,aux,VBZ,,Auxiliaries
not,O,5,let,neg,RB,,Negation
let,O,5,let,ROOT,VB,,ROOT
you,O,7,see,nsubj,PRP,,Subjects
see,O,5,let,ccomp,VB,,Complements
what,O,10,coming,nsubj,WP,,Subjects
's,O,10,coming,aux,VBZ,' s,Auxiliaries
coming,O,7,see,ccomp,VBG,,Complements
up,O,10,coming,prt,RP,,Compund
next,O,10,coming,advmod,RB,,Adverbials
on,O,12,next,prep,IN,,Coordination
the,O,15,player,det,DT,,Nominals
player,O,13,on,pobj,NN,,Prepositions
.,O,5,let,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
through,O,0,through,ROOT,IN,,ROOT
the,O,2,software,det,DT,,Nominals
software,O,0,through,pobj,NN,,Prepositions
you,O,5,classify,nsubj,PRP,,Subjects
can,O,5,classify,aux,MD,,Auxiliaries
classify,O,2,software,relcl,VB,,Nominals
songs,O,5,classify,dobj,NNS,,Objects
in,O,5,classify,prep,IN,,Coordination
genres,O,7,in,pobj,NNS,,Prepositions
.,O,0,through,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,2,playlists,det,DT,,Nominals
dynamic,B-ASP,2,playlists,amod,JJ,,Nominals
playlists,I-ASP,2,playlists,ROOT,NNS,play ##lists,ROOT
(,O,2,playlists,punct,-LRB-,,Miscellaneous
"""",O,6,playing,punct,``,,Miscellaneous
now,O,6,playing,advmod,RB,,Adverbials
playing,O,2,playlists,acl,VBG,,Nominals
"""",O,6,playing,punct,'',,Miscellaneous
",",O,10,belive,punct,",",,Miscellaneous
i,O,10,belive,nsubj,PRP,,Subjects
belive,O,15,feels,parataxis,VBP,bel ##ive,Miscellaneous
creative,O,12,calls,amod,JJ,,Nominals
calls,O,10,belive,dobj,NNS,,Objects
it,O,12,calls,dobj,PRP,,Objects
),O,10,belive,punct,-RRB-,,Miscellaneous
feels,O,15,feels,ROOT,VBZ,,ROOT
very,O,17,awkward,advmod,RB,,Adverbials
awkward,B-OP,15,feels,acomp,JJ,,Complements
at,O,15,feels,prep,IN,,Coordination
times,O,18,at,pobj,NNS,,Prepositions
and,O,15,feels,cc,CC,,Coordination
some,O,22,menus,det,DT,,Nominals
menus,B-ASP,24,take,nsubj,NNS,menu ##s,Subjects
simply,O,24,take,advmod,RB,,Adverbials
take,O,15,feels,conj,VBP,,Coordination
to,O,24,take,xcomp,IN,,Complements
long,B-OP,24,take,advmod,RB,,Adverbials
to,O,28,get,aux,TO,,Auxiliaries
get,B-ASP,24,take,xcomp,VB,,Complements
to,O,28,get,prep,IN,,Coordination
and,O,28,get,cc,CC,,Coordination
operate,B-ASP,28,get,conj,VB,,Coordination
..,O,24,take,punct,NFP,. .,Miscellaneous
.,O,24,take,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,2,say,nsubj,PRP,,Subjects
would,O,2,say,aux,MD,,Auxiliaries
say,O,2,say,ROOT,VB,,ROOT
that,O,5,is,mark,IN,,Compund
this,O,5,is,nsubj,DT,,Subjects
is,O,2,say,ccomp,VBZ,,Complements
not,O,5,is,neg,RB,,Negation
a,O,9,issue,det,DT,,Nominals
major,O,9,issue,amod,JJ,,Nominals
issue,O,5,is,attr,NN,,Objects
",",O,2,say,punct,",",,Miscellaneous
but,O,2,say,cc,CC,,Coordination
it,O,14,be,nsubj,PRP,,Subjects
can,O,14,be,aux,MD,,Auxiliaries
be,O,2,say,conj,VB,,Coordination
slightly,O,16,annoying,advmod,RB,,Adverbials
annoying,O,14,be,acomp,JJ,,Complements
if,O,19,care,mark,IN,,Compund
you,O,19,care,nsubj,PRP,,Subjects
care,O,14,be,advcl,VBP,,Adverbials
about,O,19,care,prep,IN,,Coordination
these,O,22,things,det,DT,,Nominals
things,O,20,about,pobj,NNS,,Prepositions
.,O,14,be,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
it,O,2,read,nsubj,PRP,,Subjects
will,O,2,read,aux,MD,,Auxiliaries
read,B-ASP,2,read,ROOT,VB,,ROOT
and,O,2,read,cc,CC,,Coordination
play,O,2,read,conj,VB,,Coordination
all,O,8,disc,det,DT,,Nominals
cd,B-ASP,8,disc,compound,NN,,Compund
audio,I-ASP,8,disc,compound,JJ,,Compund
disc,I-ASP,4,play,dobj,NN,,Objects
.,O,2,read,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
you,O,1,have,nsubj,PRP,,Subjects
have,O,1,have,ROOT,VBP,,ROOT
to,O,3,skip,aux,TO,,Auxiliaries
skip,O,1,have,xcomp,VB,,Complements
to,O,3,skip,prep,IN,,Coordination
the,O,7,track,det,DT,,Nominals
next,O,7,track,amod,JJ,,Nominals
track,O,4,to,pobj,NN,,Prepositions
when,O,12,comes,advmod,WRB,,Adverbials
your,O,11,song,poss,PRP$,,Nominals
hated,O,11,song,amod,JJ,,Nominals
song,O,12,comes,nsubj,NN,,Subjects
comes,O,3,skip,advcl,VBZ,,Adverbials
up,O,12,comes,prt,RP,,Compund
with,O,12,comes,prep,IN,,Coordination
the,O,16,ipod,det,DT,,Nominals
ipod,O,14,with,pobj,NNP,,Prepositions
.,O,1,have,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,1,bought,nsubj,PRP,,Subjects
bought,O,1,bought,ROOT,VBD,,ROOT
2,O,1,bought,dobj,CD,,Objects
of,O,2,2,prep,IN,,Coordination
these,O,5,phones,det,DT,,Nominals
phones,O,3,of,pobj,NNS,,Prepositions
2,O,7,months,nummod,CD,,Nominals
months,O,8,ago,npadvmod,NNS,,Noun
ago,O,1,bought,advmod,RB,,Adverbials
for,O,1,bought,dative,IN,,Objects
myself,O,9,for,pobj,PRP,,Prepositions
and,O,10,myself,cc,CC,,Coordination
my,O,13,girlfriend,poss,PRP$,,Nominals
girlfriend,O,10,myself,conj,NN,,Coordination
.,O,1,bought,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
on,O,10,is,prep,IN,,Coordination
the,O,3,side,det,DT,,Nominals
positive,O,3,side,amod,JJ,,Nominals
side,O,0,on,pobj,NN,,Prepositions
",",O,10,is,punct,",",,Miscellaneous
the,O,6,sound,det,DT,,Nominals
sound,B-ASP,10,is,nsubj,NN,,Subjects
of,O,6,sound,prep,IN,,Coordination
the,O,9,player,det,DT,,Nominals
player,O,7,of,pobj,NN,,Prepositions
is,O,10,is,ROOT,VBZ,,ROOT
pretty,O,12,good,advmod,RB,,Adverbials
good,B-OP,10,is,acomp,JJ,,Complements
",",O,10,is,punct,",",,Miscellaneous
once,O,16,have,mark,IN,,Compund
you,O,16,have,nsubj,PRP,,Subjects
have,O,10,is,advcl,VBP,,Adverbials
everything,O,18,configured,nsubj,NN,,Subjects
configured,O,16,have,ccomp,VBN,,Complements
.,O,10,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
had,O,2,been,aux,VBD,,Auxiliaries
this,O,2,been,nsubj,DT,,Subjects
been,O,2,been,ROOT,VBN,,ROOT
my,O,6,player,poss,PRP$,,Nominals
only,O,6,player,amod,JJ,,Nominals
dvd,O,6,player,compound,NN,,Compund
player,O,2,been,attr,NN,,Objects
",",O,13,been,punct,",",,Miscellaneous
though,O,13,been,advmod,RB,,Adverbials
",",O,13,been,punct,",",,Miscellaneous
it,O,13,been,nsubj,PRP,,Subjects
would,O,13,been,aux,MD,,Auxiliaries
have,O,13,been,aux,VB,,Auxiliaries
been,O,2,been,conj,VBN,,Coordination
a,O,16,problem,det,DT,,Nominals
real,O,16,problem,amod,JJ,,Nominals
problem,O,13,been,attr,NN,,Objects
.,O,13,been,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,1,knew,nsubj,PRP,,Subjects
knew,O,1,knew,ROOT,VBD,,ROOT
nothing,O,1,knew,dobj,NN,,Objects
about,O,1,knew,prep,IN,,Coordination
dvds,O,3,about,pobj,NNS,,Prepositions
before,O,1,knew,prep,IN,,Coordination
this,O,5,before,pobj,DT,,Prepositions
but,O,1,knew,cc,CC,,Coordination
with,O,12,figured,prep,IN,,Coordination
this,O,10,machine,det,DT,,Nominals
machine,O,8,with,pobj,NN,,Prepositions
i,O,12,figured,nsubj,PRP,,Subjects
figured,O,1,knew,conj,VBD,,Coordination
it,O,12,figured,dobj,PRP,,Objects
all,O,13,it,appos,DT,,Nominals
out,O,12,figured,prt,RP,,Compund
very,O,17,quickly,advmod,RB,,Adverbials
quickly,O,12,figured,advmod,RB,,Adverbials
.,O,12,figured,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
so,O,1,consider,advmod,CC,,Adverbials
consider,O,1,consider,ROOT,VB,,ROOT
what,O,7,use,dobj,WP,,Objects
you,O,5,going,nsubj,PRP,,Subjects
're,O,5,going,aux,VBP,' re,Auxiliaries
going,O,1,consider,ccomp,VBG,,Complements
to,O,7,use,aux,TO,,Auxiliaries
use,O,5,going,xcomp,VB,,Complements
the,O,9,device,det,DT,,Nominals
device,O,7,use,dobj,NN,,Objects
for,O,7,use,prep,IN,,Coordination
.,O,1,consider,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
a.,O,0,a.,ROOT,NNP,a .,ROOT
the,O,2,cddb,det,DT,,Nominals
cddb,O,3,downloads,nsubj,NNP,cd ##db,Subjects
downloads,O,3,downloads,ROOT,NNS,,ROOT
information,O,3,downloads,dobj,NN,,Objects
for,O,4,information,prep,IN,,Coordination
the,O,7,cd,det,DT,,Nominals
cd,O,5,for,pobj,NN,,Prepositions
that,O,10,insert,dobj,WDT,,Objects
you,O,10,insert,nsubj,PRP,,Subjects
insert,O,7,cd,relcl,VBP,,Nominals
such,O,10,insert,dobj,JJ,,Objects
that,O,16,have,mark,IN,,Compund
you,O,16,have,nsubj,PRP,,Subjects
do,O,16,have,aux,VBP,,Auxiliaries
not,O,16,have,neg,RB,,Negation
have,O,10,insert,ccomp,VB,,Complements
to,O,18,type,aux,TO,,Auxiliaries
type,O,16,have,xcomp,VB,,Complements
in,O,18,type,prep,IN,,Coordination
the,O,22,information,det,DT,,Nominals
track,O,22,information,compound,NN,,Compund
information,O,19,in,pobj,NN,,Prepositions
such,O,24,as,amod,JJ,,Nominals
as,O,22,information,prep,IN,,Coordination
album,O,24,as,pobj,NN,,Prepositions
",",O,25,album,punct,",",,Miscellaneous
artist,O,25,album,conj,NN,,Coordination
",",O,27,artist,punct,",",,Miscellaneous
song,O,30,title,compound,NN,,Compund
title,O,27,artist,conj,NN,,Coordination
",",O,30,title,punct,",",,Miscellaneous
etc.,O,30,title,conj,FW,etc .,Coordination
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,1,2600,det,DT,,Nominals
2600,O,2,had,nsubj,CD,260 ##0,Subjects
had,O,2,had,ROOT,VBD,,ROOT
false,B-OP,5,plate,amod,JJ,,Nominals
silver,B-ASP,5,plate,compound,NN,,Compund
plate,I-ASP,2,had,dobj,NN,,Objects
instead,O,7,of,advmod,RB,,Adverbials
of,O,2,had,cc,IN,,Coordination
play,O,2,had,conj,NN,,Coordination
display,O,8,play,dobj,NN,,Objects
.,O,2,had,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
if,O,2,want,mark,IN,,Compund
you,O,2,want,nsubj,PRP,,Subjects
want,O,16,become,advcl,VBP,,Adverbials
to,O,4,rename,aux,TO,,Auxiliaries
rename,B-ASP,2,want,xcomp,VB,ren ##ame,Complements
a,O,7,title,det,DT,,Nominals
cd,O,7,title,compound,NN,,Compund
title,O,4,rename,dobj,NN,,Objects
that,O,12,transferred,dobj,WDT,,Objects
you,O,12,transferred,nsubj,PRP,,Subjects
have,O,12,transferred,aux,VBP,,Auxiliaries
already,O,12,transferred,advmod,RB,,Adverbials
transferred,O,7,title,relcl,VBN,,Nominals
",",O,16,become,punct,",",,Miscellaneous
you,O,16,become,nsubj,PRP,,Subjects
will,O,16,become,aux,MD,,Auxiliaries
become,O,16,become,ROOT,VB,,ROOT
frustrated,B-OP,16,become,acomp,JJ,,Complements
quite,O,19,quickly,advmod,RB,,Adverbials
quickly,O,16,become,advmod,RB,,Adverbials
.,O,16,become,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
*,O,1,sigh,punct,NFP,,Miscellaneous
sigh,O,1,sigh,ROOT,NN,,ROOT
.,O,1,sigh,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
when,O,8,shipped,advmod,WRB,,Adverbials
the,O,3,versions,det,DT,,Nominals
previous,O,3,versions,amod,JJ,,Nominals
versions,O,8,shipped,nsubjpass,NNS,,Subjects
of,O,3,versions,prep,IN,,Coordination
the,O,6,zens,det,DT,,Nominals
zens,O,4,of,pobj,NNP,zen ##s,Prepositions
were,O,8,shipped,auxpass,VBD,,Auxiliaries
shipped,O,13,had,advcl,VBN,,Adverbials
with,O,8,shipped,prep,IN,,Coordination
musicmatch,O,9,with,pobj,NNP,music ##mat ##ch,Prepositions
",",O,13,had,punct,",",,Miscellaneous
people,O,13,had,nsubj,NNS,,Subjects
had,O,13,had,ROOT,VBD,,ROOT
this,O,15,problem,det,DT,,Nominals
problem,O,13,had,dobj,NN,,Objects
because,O,18,creates,mark,IN,,Compund
musicmatch,O,18,creates,nsubj,NNP,music ##mat ##ch,Subjects
creates,O,13,had,advcl,VBZ,,Adverbials
both,O,20,sets,det,DT,,Nominals
sets,O,18,creates,dobj,NNS,,Objects
of,O,20,sets,prep,IN,,Coordination
tags,O,21,of,pobj,NNS,,Prepositions
",",O,20,sets,punct,",",,Miscellaneous
which,O,25,seem,nsubj,WDT,,Subjects
seem,O,20,sets,relcl,VBP,,Nominals
to,O,27,confuse,aux,TO,,Auxiliaries
confuse,O,25,seem,xcomp,VB,,Complements
the,O,30,xtra,det,DT,,Nominals
zen,O,30,xtra,compound,NNP,,Compund
xtra,O,27,confuse,dobj,NNP,x ##tra,Objects
.,O,13,had,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,1,considered,nsubj,PRP,,Subjects
considered,O,1,considered,ROOT,VBD,,ROOT
this,O,3,phone,det,DT,,Nominals
phone,O,1,considered,dobj,NN,,Objects
(,O,3,phone,punct,-LRB-,,Miscellaneous
nokia,O,3,phone,appos,NNP,,Nominals
6610,O,5,nokia,nummod,CD,66 ##10,Nominals
),O,3,phone,punct,-RRB-,,Miscellaneous
",",O,1,considered,punct,",",,Miscellaneous
mainly,O,10,because,advmod,RB,,Adverbials
