TOKEN,LABEL,HEAD,HEAD_WORD,DEP_REL,POS,SUB_TOKENS,REL_GROUP
getting,O,3,pushed,auxpass,VBG,,Auxiliaries
pushed,O,1,after,pcomp,VBN,,Prepositions
out,O,3,pushed,prt,RP,,Compund
by,O,3,pushed,agent,IN,,Subjects
the,O,9,Ray,det,DT,,Nominals
no-class,O,9,Ray,amod,NNP,no - class,Nominals
Famous,O,9,Ray,compound,NNP,,Compund
Ray,O,5,by,pobj,NNP,,Prepositions
's,O,9,Ray,case,POS,' s,Compund
",",O,14,risen,punct,",",,Miscellaneous
Sal,O,14,risen,nsubj,NNP,,Subjects
has,O,14,risen,aux,VBZ,,Auxiliaries
risen,O,14,risen,ROOT,VBN,,ROOT
again,O,14,risen,advmod,RB,,Adverbials
to,O,17,carry,aux,TO,,Auxiliaries
carry,O,14,risen,advcl,VB,,Adverbials
on,O,17,carry,prep,RP,,Coordination
his,O,20,father,poss,PRP$,,Nominals
father,O,22,uncle,poss,NN,,Nominals
's,O,20,father,case,POS,' s,Compund
uncle,O,24,legacies,poss,NN,,Nominals
's,O,22,uncle,case,POS,' s,Compund
legacies,O,17,carry,dobj,NNS,leg ##acies,Objects
with,O,24,legacies,prep,IN,,Coordination
a,O,27,smile,det,DT,,Nominals
smile,O,25,with,pobj,NN,,Prepositions
",",O,24,legacies,punct,",",,Miscellaneous
true,O,30,love,amod,JJ,,Nominals
love,O,24,legacies,appos,NN,,Nominals
for,O,30,love,prep,IN,,Coordination
his,O,33,community,poss,PRP$,,Nominals
community,O,31,for,pobj,NN,,Prepositions
",",O,14,risen,punct,",",,Miscellaneous
and,O,14,risen,cc,CC,,Coordination
let,O,14,risen,conj,VB,,Coordination
's,O,39,forget,nsubj,PRP,' s,Subjects
not,O,39,forget,neg,RB,,Negation
forget,O,36,let,ccomp,VB,,Complements
the,O,42,Pizza,det,DT,,Nominals
Outstanding,B-OP,42,Pizza,compound,NNP,,Compund
Pizza,B-ASP,39,forget,dobj,NNP,,Objects
!,O,14,risen,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Delicious,O,0,Delicious,ROOT,JJ,,ROOT
",",O,0,Delicious,punct,",",,Miscellaneous
creative,O,0,Delicious,conj,JJ,,Coordination
and,O,2,creative,cc,CC,,Coordination
fun,O,2,creative,conj,JJ,,Coordination
.,O,0,Delicious,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
NO,O,2,reservations,det,DT,,Nominals
more,O,2,reservations,amod,JJR,,Nominals
reservations,B-ASP,2,reservations,ROOT,NNS,,ROOT
",",O,2,reservations,punct,",",,Miscellaneous
expensive,B-OP,5,tips,amod,JJ,,Nominals
tips,B-ASP,2,reservations,appos,NNS,,Nominals
and,O,5,tips,cc,CC,,Coordination
annoying,B-OP,8,stuff,amod,JJ,,Nominals
stuff,B-ASP,5,tips,conj,NN,,Coordination
.,O,2,reservations,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
We,O,2,had,nsubj,PRP,,Subjects
even,O,2,had,advmod,RB,,Adverbials
had,O,2,had,ROOT,VBD,,ROOT
a,O,4,visit,det,DT,,Nominals
visit,O,2,had,dobj,NN,,Objects
from,O,4,visit,prep,IN,,Coordination
the,O,7,Manager,det,DT,,Nominals
Manager,B-ASP,5,from,pobj,NNP,,Prepositions
who,O,9,wanted,nsubj,WP,,Subjects
wanted,O,7,Manager,relcl,VBD,,Nominals
to,O,11,make,aux,TO,,Auxiliaries
make,O,9,wanted,xcomp,VB,,Complements
sure,O,11,make,ccomp,JJ,,Complements
we,O,15,enjoying,nsubj,PRP,,Subjects
were,O,15,enjoying,aux,VBD,,Auxiliaries
enjoying,B-OP,12,sure,ccomp,VBG,,Complements
ourselves,O,15,enjoying,dobj,PRP,,Objects
.,O,2,had,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,1,ate,nsubj,PRP,,Subjects
ate,O,1,ate,ROOT,VBD,,ROOT
here,O,1,ate,advmod,RB,,Adverbials
for,O,1,ate,prep,IN,,Coordination
the,O,6,time,det,DT,,Nominals
first,O,6,time,amod,JJ,,Nominals
time,O,3,for,pobj,NN,,Prepositions
and,O,1,ate,cc,CC,,Coordination
absolutely,O,9,loved,advmod,RB,,Adverbials
loved,B-OP,1,ate,conj,VBD,,Coordination
it,O,9,loved,dobj,PRP,,Objects
!,O,1,ate,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
i,O,1,went,nsubj,PRP,,Subjects
went,O,1,went,ROOT,VBD,,ROOT
to,O,1,went,prep,IN,,Coordination
utsav,O,2,to,pobj,NNP,ut ##sa ##v,Prepositions
about,O,7,ago,advmod,IN,,Adverbials
a,O,6,yr,det,DT,,Nominals
yr,O,7,ago,npadvmod,NN,y ##r,Noun
ago,O,1,went,advmod,RB,,Adverbials
with,O,1,went,prep,IN,,Coordination
my,O,10,family,poss,PRP$,,Nominals
family,O,8,with,pobj,NN,,Prepositions
.,O,1,went,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Ca,O,2,wait,aux,MD,,Auxiliaries
n't,O,2,wait,neg,RB,n ' t,Negation
wait,O,2,wait,ROOT,VB,,ROOT
wait,O,2,wait,dobj,VB,,Objects
for,O,2,wait,prep,IN,,Coordination
my,O,7,visit,poss,PRP$,,Nominals
next,O,7,visit,amod,JJ,,Nominals
visit,O,4,for,pobj,NN,,Prepositions
.,O,2,wait,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
By,O,1,far,advmod,IN,,Adverbials
far,O,5,pizza,advmod,RB,,Adverbials
",",O,5,pizza,punct,",",,Miscellaneous
the,O,5,pizza,det,DT,,Nominals
best,B-OP,5,pizza,amod,JJS,,Nominals
pizza,B-ASP,5,pizza,ROOT,NN,,ROOT
in,O,5,pizza,prep,IN,,Coordination
Manhattan,O,6,in,pobj,NNP,,Prepositions
.,O,5,pizza,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
All,O,1,in,advmod,DT,,Adverbials
in,O,9,wait,prep,IN,,Coordination
all,O,5,experience,predet,PDT,,Nominals
a,O,5,experience,det,DT,,Nominals
wonderful,B-OP,5,experience,amod,JJ,,Nominals
experience,O,1,in,pobj,NN,,Prepositions
",",O,9,wait,punct,",",,Miscellaneous
ca,O,9,wait,aux,MD,,Auxiliaries
n't,O,9,wait,neg,RB,n ' t,Negation
wait,O,9,wait,ROOT,VB,,ROOT
to,O,11,come,aux,TO,,Auxiliaries
come,O,9,wait,xcomp,VB,,Complements
back,O,11,come,advmod,RB,,Adverbials
.,O,9,wait,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
sometimes,O,2,get,advmod,RB,,Adverbials
i,O,2,get,nsubj,PRP,,Subjects
get,O,2,get,ROOT,VBP,,ROOT
good,B-OP,4,food,amod,JJ,,Nominals
food,B-ASP,2,get,dobj,NN,,Objects
and,O,4,food,cc,CC,,Coordination
ok,B-OP,7,service,amod,UH,,Nominals
service,B-ASP,4,food,conj,NN,,Coordination
.,O,2,get,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Make,O,0,Make,ROOT,VB,,ROOT
sure,O,0,Make,acomp,JJ,,Complements
you,O,3,have,nsubj,PRP,,Subjects
have,O,1,sure,ccomp,VBP,,Complements
the,O,7,roll,det,DT,,Nominals
Spicy,B-ASP,6,Scallop,compound,NNP,,Compund
Scallop,I-ASP,7,roll,compound,NNP,sc ##all ##op,Compund
roll,I-ASP,3,have,dobj,NN,,Objects
.,O,0,Make,punct,.,,Miscellaneous
.,O,0,Make,punct,.,,Miscellaneous
.,O,0,Make,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,1,am,nsubj,PRP,,Subjects
am,O,1,am,ROOT,VBP,,ROOT
French,O,1,am,acomp,JJ,,Complements
and,O,6,felt,cc,CC,,Coordination
I,O,6,felt,nsubj,PRP,,Subjects
really,O,6,felt,advmod,RB,,Adverbials
felt,O,6,felt,ROOT,VBD,,ROOT
like,O,6,felt,prep,IN,,Coordination
home,O,7,like,pobj,NN,,Prepositions
!!!,O,6,felt,punct,.,! ! !,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Good,B-OP,1,food,amod,JJ,,Nominals
food,B-ASP,5,is,dep,NN,,Miscellaneous
:,O,5,is,punct,:,,Miscellaneous
my,O,4,favorite,poss,PRP$,,Nominals
favorite,B-OP,5,is,nsubj,NN,,Subjects
is,O,5,is,ROOT,VBZ,,ROOT
the,O,8,spaghetti,det,DT,,Nominals
seafood,B-ASP,8,spaghetti,compound,NN,,Compund
spaghetti,I-ASP,5,is,attr,NNS,,Objects
.,O,5,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Indoor,B-ASP,1,was,nsubj,NNP,,Subjects
was,O,1,was,ROOT,VBD,,ROOT
very,O,3,cozy,advmod,RB,,Adverbials
cozy,B-OP,1,was,acomp,JJ,,Complements
and,O,3,cozy,cc,CC,,Coordination
cute,B-OP,3,cozy,conj,JJ,,Coordination
.,O,1,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
It,O,1,takes,nsubj,PRP,,Subjects
takes,O,1,takes,ROOT,VBZ,,ROOT
forever,B-OP,1,takes,advmod,RB,,Adverbials
to,O,4,get,aux,TO,,Auxiliaries
get,O,1,takes,advcl,VB,,Adverbials
a,O,6,drink,det,DT,,Nominals
drink,B-ASP,4,get,dobj,NN,,Objects
and,O,11,forget,cc,CC,,Coordination
they,O,11,forget,nsubj,PRP,,Subjects
almost,O,10,always,advmod,RB,,Adverbials
always,O,11,forget,advmod,RB,,Adverbials
forget,B-OP,11,forget,ROOT,VBP,,ROOT
to,O,13,bring,aux,TO,,Auxiliaries
bring,O,11,forget,xcomp,VB,,Complements
something,O,13,bring,dobj,NN,,Objects
(,O,13,bring,punct,-LRB-,,Miscellaneous
although,O,18,dont,mark,IN,,Compund
they,O,18,dont,nsubj,PRP,,Subjects
dont,O,19,forget,advcl,VBP,don ##t,Adverbials
forget,B-OP,13,bring,dep,VB,,Miscellaneous
to,O,21,charge,aux,TO,,Auxiliaries
charge,O,19,forget,xcomp,VB,,Complements
you,O,21,charge,dobj,PRP,,Objects
for,O,21,charge,prep,IN,,Coordination
it,O,23,for,pobj,PRP,,Prepositions
.,O,11,forget,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,service,det,DT,,Nominals
service,B-ASP,2,is,nsubj,NN,,Subjects
is,O,2,is,ROOT,VBZ,,ROOT
good,B-OP,2,is,acomp,JJ,,Complements
and,O,2,is,cc,CC,,Coordination
ambience,B-ASP,6,is,nsubj,NN,am ##bie ##nce,Subjects
is,O,2,is,conj,VBZ,,Coordination
good,B-OP,6,is,acomp,JJ,,Complements
for,O,6,is,prep,IN,,Coordination
a,O,10,date,det,DT,,Nominals
date,O,8,for,pobj,NN,,Prepositions
or,O,10,date,cc,CC,,Coordination
group,O,13,outing,compound,NN,,Compund
outing,O,10,date,conj,NN,,Coordination
.,O,6,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,2,pizza,det,DT,,Nominals
pesto,B-ASP,2,pizza,compound,NN,pest ##o,Compund
pizza,I-ASP,3,was,nsubj,NN,,Subjects
was,O,3,was,ROOT,VBD,,ROOT
excellent,B-OP,3,was,acomp,JJ,,Complements
",",O,3,was,punct,",",,Miscellaneous
thin-crust,O,7,pizza,compound,JJ,thin - crust,Compund
pizza,O,2,pizza,appos,NN,,Nominals
with,O,7,pizza,prep,IN,,Coordination
a,O,11,amount,det,DT,,Nominals
nice,B-OP,11,amount,amod,JJ,,Nominals
amount,O,8,with,pobj,NN,,Prepositions
of,O,11,amount,prep,IN,,Coordination
spicy,O,15,cheese,amod,JJ,,Nominals
Italian,B-ASP,15,cheese,amod,JJ,,Nominals
cheese,I-ASP,12,of,pobj,NN,,Prepositions
that,I-ASP,21,of,pobj,WDT,,Prepositions
I,I-ASP,20,heard,nsubj,PRP,,Subjects
'd,I-ASP,20,heard,aux,VBD,' d,Auxiliaries
never,I-ASP,20,heard,neg,RB,,Negation
heard,I-ASP,11,amount,relcl,VBN,,Nominals
of,I-ASP,20,heard,prep,IN,,Coordination
before,I-ASP,21,of,pcomp,RB,,Prepositions
.,I-ASP,3,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Having,O,1,moved,aux,VBG,,Auxiliaries
moved,O,4,miss,advcl,VBN,,Adverbials
I,O,4,miss,nsubj,PRP,,Subjects
truly,O,4,miss,advmod,RB,,Adverbials
miss,O,4,miss,ROOT,VBP,,ROOT
this,O,6,place,det,DT,,Nominals
place,O,4,miss,dobj,NN,,Objects
.,O,4,miss,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
the,O,2,Guacamole,det,DT,,Nominals
homemade,B-ASP,2,Guacamole,amod,JJ,,Nominals
Guacamole,I-ASP,2,Guacamole,ROOT,NNP,gu ##aca ##mo ##le,ROOT
",",O,2,Guacamole,punct,",",,Miscellaneous
the,O,6,entree,det,DT,,Nominals
unbelievable,B-OP,6,entree,amod,JJ,,Nominals
entree,B-ASP,2,Guacamole,appos,NN,en ##tree,Nominals
",",O,6,entree,punct,",",,Miscellaneous
and,O,6,entree,cc,CC,,Coordination
thee,O,6,entree,conj,VB,,Coordination
most,O,11,amazing,advmod,RBS,,Adverbials
amazing,B-OP,12,deserts,amod,JJ,,Nominals
deserts,B-ASP,9,thee,dobj,NNS,,Objects
.,O,2,Guacamole,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,3,appreciate,nsubj,PRP,,Subjects
do,O,3,appreciate,aux,VBP,,Auxiliaries
n't,O,3,appreciate,neg,RB,n ' t,Negation
appreciate,O,3,appreciate,ROOT,VB,,ROOT
places,O,3,appreciate,dobj,NNS,,Objects
or,O,4,places,cc,CC,,Coordination
people,O,4,places,conj,NNS,,Coordination
that,O,8,try,nsubj,WDT,,Subjects
try,O,4,places,relcl,VBP,,Nominals
to,O,10,drive,aux,TO,,Auxiliaries
drive,O,8,try,xcomp,VB,,Complements
up,O,10,drive,prt,RP,,Compund
the,O,13,bill,det,DT,,Nominals
bill,O,10,drive,dobj,NN,,Objects
without,O,10,drive,prep,IN,,Coordination
the,O,16,patron,det,DT,,Nominals
patron,O,18,knowledge,poss,NN,,Nominals
's,O,16,patron,case,POS,' s,Compund
knowledge,O,14,without,pobj,NN,,Prepositions
so,O,21,was,mark,IN,,Compund
that,O,21,was,nsubj,DT,,Subjects
was,O,3,appreciate,advcl,VBD,,Adverbials
a,O,24,turnoff,det,DT,,Nominals
huge,O,24,turnoff,amod,JJ,,Nominals
turnoff,O,21,was,attr,NN,turn ##off,Objects
(,O,26,more,punct,-LRB-,,Miscellaneous
more,O,3,appreciate,parataxis,JJR,,Miscellaneous
than,O,26,more,prep,IN,,Coordination
the,O,29,price,det,DT,,Nominals
price,O,27,than,pobj,NN,,Prepositions
),O,3,appreciate,punct,-RRB-,,Miscellaneous
.,O,3,appreciate,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
After,O,2,got,mark,IN,,Compund
we,O,2,got,nsubj,PRP,,Subjects
got,O,10,believe,advcl,VBD,,Adverbials
our,O,5,order,poss,PRP$,,Nominals
sashimi,B-ASP,5,order,compound,NN,sash ##imi,Compund
order,O,2,got,dobj,NN,,Objects
",",O,10,believe,punct,",",,Miscellaneous
I,O,10,believe,nsubj,PRP,,Subjects
could,O,10,believe,aux,MD,,Auxiliaries
not,O,10,believe,neg,RB,,Negation
believe,O,10,believe,ROOT,VB,,ROOT
how,O,12,small,advmod,WRB,,Adverbials
small,B-OP,15,were,acomp,JJ,,Complements
the,O,14,portions,det,DT,,Nominals
portions,B-ASP,15,were,nsubj,NNS,,Subjects
were,O,10,believe,ccomp,VBD,,Complements
!,O,10,believe,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
It,O,1,was,nsubj,PRP,,Subjects
was,O,1,was,ROOT,VBD,,ROOT
tiny,B-OP,1,was,acomp,JJ,,Complements
and,O,1,was,cc,CC,,Coordination
I,O,5,felt,nsubj,PRP,,Subjects
felt,O,1,was,conj,VBD,,Coordination
like,O,9,eating,mark,IN,,Compund
I,O,9,eating,nsubj,PRP,,Subjects
was,O,9,eating,aux,VBD,,Auxiliaries
eating,O,5,felt,advcl,VBG,,Adverbials
in,O,9,eating,prep,IN,,Coordination
someone,O,14,room,poss,NN,,Nominals
's,O,11,someone,case,POS,' s,Compund
living,O,14,room,compound,VBG,,Compund
room,O,10,in,pobj,NN,,Prepositions
.,O,5,felt,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,2,had,nsubj,PRP,,Subjects
've,O,2,had,aux,VBP,' ve,Auxiliaries
had,O,2,had,ROOT,VBN,,ROOT
better,B-OP,5,food,amod,JJR,,Nominals
Japanese,B-ASP,5,food,amod,JJ,,Nominals
food,I-ASP,2,had,dobj,NN,,Objects
at,O,2,had,prep,IN,,Coordination
a,O,10,court,det,DT,,Nominals
mall,O,10,court,compound,NN,,Compund
food,O,10,court,compound,NN,,Compund
court,O,6,at,pobj,NN,,Prepositions
.,O,2,had,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Went,O,0,Went,ROOT,VBD,,ROOT
for,O,0,Went,prep,IN,,Coordination
a,O,5,lunch,det,DT,,Nominals
late,O,4,weekday,amod,JJ,,Nominals
weekday,O,5,lunch,compound,NN,,Compund
lunch,B-ASP,1,for,pobj,NN,,Prepositions
.,O,0,Went,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Chinatown,O,2,has,nsubj,NNP,,Subjects
definitely,O,2,has,advmod,RB,,Adverbials
has,O,2,has,ROOT,VBZ,,ROOT
better,B-OP,4,quality,amod,JJR,,Nominals
quality,B-ASP,2,has,dobj,NN,,Objects
with,O,4,quality,prep,IN,,Coordination
cheaper,B-OP,7,prices,amod,JJR,,Nominals
prices,B-ASP,5,with,pobj,NNS,,Prepositions
.,O,2,has,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,2,sandwich,det,DT,,Nominals
lobster,B-ASP,2,sandwich,compound,NN,,Compund
sandwich,I-ASP,3,is,nsubj,NN,,Subjects
is,O,3,is,ROOT,VBZ,,ROOT
$,O,5,24,nmod,$,,Nominals
24,O,3,is,attr,CD,,Objects
and,O,3,is,cc,CC,,Coordination
although,O,9,was,mark,IN,,Compund
it,O,9,was,nsubj,PRP,,Subjects
was,O,12,was,advcl,VBD,,Adverbials
good,B-OP,9,was,acomp,JJ,,Complements
it,O,12,was,nsubj,PRP,,Subjects
was,O,3,is,conj,VBD,,Coordination
not,O,12,was,neg,RB,,Negation
nearly,O,15,enough,advmod,RB,,Adverbials
enough,B-OP,12,was,acomp,JJ,,Complements
to,O,17,warrant,aux,TO,,Auxiliaries
warrant,O,15,enough,xcomp,VB,,Complements
that,O,19,price,det,DT,,Nominals
price,B-ASP,17,warrant,dobj,NN,,Objects
.,O,12,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
And,O,3,been,cc,CC,,Coordination
I,O,3,been,nsubj,PRP,,Subjects
've,O,3,been,aux,VBP,' ve,Auxiliaries
been,O,3,been,ROOT,VBN,,ROOT
to,O,3,been,prep,IN,,Coordination
many,O,7,delis,amod,JJ,,Nominals
NYC,O,7,delis,compound,NNP,,Compund
delis,O,4,to,pobj,NNS,del ##is,Prepositions
.,O,3,been,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,1,thought,nsubj,PRP,,Subjects
thought,O,1,thought,ROOT,VBD,,ROOT
this,O,3,place,det,DT,,Nominals
place,O,6,overrated,nsubjpass,NN,,Subjects
was,O,6,overrated,auxpass,VBD,,Auxiliaries
totally,O,6,overrated,advmod,RB,,Adverbials
overrated,B-OP,1,thought,ccomp,JJ,over ##rated,Complements
.,O,1,thought,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
I,O,2,eaten,nsubj,PRP,,Subjects
have,O,2,eaten,aux,VBP,,Auxiliaries
eaten,O,2,eaten,ROOT,VBN,,ROOT
at,O,2,eaten,prep,IN,,Coordination
Shabu,O,5,Tatsu,compound,NNP,sha ##bu,Compund
Tatsu,O,3,at,pobj,NNP,ta ##tsu,Prepositions
at,O,7,least,advmod,IN,,Adverbials
least,O,8,5,advmod,JJS,,Adverbials
5,O,9,times,nummod,CD,,Nominals
times,O,2,eaten,npadvmod,NNS,,Noun
and,O,13,want,cc,CC,,Coordination
I,O,13,want,nsubj,PRP,,Subjects
always,O,13,want,advmod,RB,,Adverbials
want,O,13,want,ROOT,VBP,,ROOT
to,O,15,go,aux,TO,,Auxiliaries
go,O,13,want,xcomp,VB,,Complements
back,O,15,go,advmod,RB,,Adverbials
for,O,15,go,prep,IN,,Coordination
more,O,17,for,pobj,JJR,,Prepositions
!,O,13,want,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Unlike,O,19,get,prep,IN,,Coordination
other,O,2,places,amod,JJ,,Nominals
places,O,0,Unlike,pobj,NNS,,Prepositions
in,O,2,places,prep,IN,,Coordination
NYC,O,3,in,pobj,NNP,,Prepositions
where,O,11,come,advmod,WRB,,Adverbials
the,O,7,sandwiches,det,DT,,Nominals
sandwiches,B-ASP,11,come,nsubj,NNS,,Subjects
you,O,9,want,nsubj,PRP,,Subjects
want,O,7,sandwiches,relcl,VBP,,Nominals
only,O,9,want,advmod,RB,,Adverbials
come,O,2,places,relcl,VB,,Nominals
as,O,11,come,prep,IN,,Coordination
a,O,14,triple-decker,det,DT,,Nominals
triple-decker,O,12,as,pobj,NN,triple - decker,Prepositions
",",O,19,get,punct,",",,Miscellaneous
here,O,19,get,advmod,RB,,Adverbials
you,O,19,get,nsubj,PRP,,Subjects
can,O,19,get,aux,MD,,Auxiliaries
get,O,19,get,ROOT,VB,,ROOT
what,O,22,want,dobj,WP,,Objects
you,O,22,want,nsubj,PRP,,Subjects
want,O,19,get,ccomp,VBP,,Complements
in,O,22,want,prep,IN,,Coordination
a,O,26,portion,det,DT,,Nominals
reasonably-sized,B-OP,26,portion,amod,JJ,reasonably - sized,Nominals
portion,O,23,in,pobj,NN,,Prepositions
(,O,26,portion,punct,-LRB-,,Miscellaneous
and,O,26,portion,cc,CC,,Coordination
price,B-ASP,26,portion,conj,NN,,Coordination
),O,19,get,punct,-RRB-,,Miscellaneous
.,O,19,get,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,buffet,det,DT,,Nominals
buffet,B-ASP,2,had,nsubj,NN,,Subjects
had,O,2,had,ROOT,VBD,,ROOT
a,O,5,selection,det,DT,,Nominals
nice,B-OP,5,selection,amod,JJ,,Nominals
selection,O,2,had,dobj,NN,,Objects
.,O,2,had,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Every,O,1,waitress,det,DT,,Nominals
waitress,B-ASP,8,bumped,nsubj,NN,,Subjects
and,O,1,waitress,cc,CC,,Coordination
customer,O,1,waitress,conj,NN,,Coordination
who,O,5,passed,nsubj,WP,,Subjects
passed,O,1,waitress,relcl,VBD,,Nominals
by,O,5,passed,prep,IN,,Coordination
me,O,6,by,pobj,PRP,,Prepositions
bumped,O,8,bumped,ROOT,VBD,,ROOT
into,O,8,bumped,prep,IN,,Coordination
my,O,11,chair,poss,PRP$,,Nominals
chair,O,9,into,pobj,NN,,Prepositions
.,O,8,bumped,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Shame,B-OP,0,Shame,ROOT,NN,,ROOT
on,O,0,Shame,prep,IN,,Coordination
this,O,3,place,det,DT,,Nominals
place,O,1,on,pobj,NN,,Prepositions
for,O,3,place,prep,IN,,Coordination
the,O,8,staff,det,DT,,Nominals
horrible,B-OP,8,staff,amod,JJ,,Nominals
rude,B-OP,8,staff,amod,JJ,,Nominals
staff,B-ASP,4,for,pobj,NN,,Prepositions
and,O,8,staff,cc,CC,,Coordination
non-existent,B-OP,12,service,amod,JJ,non - existent,Nominals
customer,B-ASP,12,service,compound,NN,,Compund
service,I-ASP,8,staff,conj,NN,,Coordination
.,O,0,Shame,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
But,O,3,go,cc,CC,,Coordination
I,O,3,go,nsubj,PRP,,Subjects
'd,O,3,go,aux,MD,' d,Auxiliaries
go,O,3,go,ROOT,VB,,ROOT
back,O,3,go,advmod,RB,,Adverbials
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
Searching,O,12,went,advcl,VBG,,Adverbials
to,O,2,get,aux,TO,,Auxiliaries
get,O,0,Searching,xcomp,VB,,Complements
out,O,2,get,prt,RP,,Compund
from,O,2,get,prep,IN,,Coordination
the,O,6,cold,det,DT,,Nominals
cold,O,4,from,pobj,JJ,,Prepositions
",",O,12,went,punct,",",,Miscellaneous
freezing,O,12,went,advcl,VBG,,Adverbials
weather,O,8,freezing,dobj,NN,,Objects
",",O,12,went,punct,",",,Miscellaneous
we,O,12,went,nsubj,PRP,,Subjects
went,O,12,went,ROOT,VBD,,ROOT
into,O,12,went,prep,IN,,Coordination
what,O,17,was,nsubj,WP,,Subjects
we,O,16,thought,nsubj,PRP,,Subjects
thought,O,13,into,pcomp,VBD,,Prepositions
was,O,16,thought,ccomp,VBD,,Complements
a,O,19,deli,det,DT,,Nominals
deli,O,17,was,attr,NN,del ##i,Objects
.,O,12,went,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
However,O,3,was,advmod,RB,,Adverbials
",",O,3,was,punct,",",,Miscellaneous
it,O,3,was,nsubj,PRP,,Subjects
was,O,3,was,ROOT,VBD,,ROOT
worth,B-OP,3,was,acomp,JJ,,Complements
the,O,6,visit,det,DT,,Nominals
visit,O,4,worth,npadvmod,NN,,Noun
.,O,3,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
The,O,1,wine,det,DT,,Nominals
wine,B-ASP,4,was,nsubj,NN,,Subjects
the,O,3,service,det,DT,,Nominals
service,B-ASP,4,was,nsubj,NN,,Subjects
was,O,4,was,ROOT,VBD,,ROOT
very,O,6,good,advmod,RB,,Adverbials
good,B-OP,4,was,acomp,JJ,,Complements
too,O,4,was,advmod,RB,,Adverbials
.,O,4,was,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
It,O,1,is,nsubj,PRP,,Subjects
is,O,1,is,ROOT,VBZ,,ROOT
LOUD,B-OP,1,is,acomp,JJ,,Complements
",",O,2,LOUD,punct,",",,Miscellaneous
HOT,B-OP,2,LOUD,conj,JJ,,Coordination
and,O,4,HOT,cc,CC,,Coordination
DARK,B-OP,4,HOT,conj,JJ,,Coordination
.,O,1,is,punct,.,,Miscellaneous
_,_,_,_,_,_,_,_
_,_,_,_,_,_,_,_
This,O,1,is,nsubj,DT,,Subjects
is,O,1,is,ROOT,VBZ,,ROOT
